HDI Rank,Country,1990,1991,1992,1993,1994,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
112,Gabon,0.473566667,0.491894445,0.491894445,0.491894445,0.491894445,0.510222222,0.545166667,0.558,0.558,0.558,0.558,0.570833333,0.574533333,0.578233333,0.581933333,0.585633333,0.589333333,0.589333333,0.589333333,0.589333333,0.589333333,0.595226666,0.601178933
172,Gambia,0.191166667,0.200516667,0.200516667,0.200516667,0.200516667,0.209866667,0.255696581,0.281461539,0.281461539,0.281461539,0.281461539,0.307226496,0.318065812,0.328905128,0.339744444,0.342677778,0.345611111,0.345611111,0.345611111,0.345611111,0.345611111,0.349067222,0.352557894
79,Georgia,,,,,,,,0.753666667,0.753666667,0.753666667,0.753666667,0.753666667,0.750888889,0.767555556,0.759222222,0.770333333,0.770333333,0.770333333,0.770333333,0.770333333,0.770333333,0.778036666,0.785817033
6,Germany,0.645877778,0.692338889,0.692338889,0.692338889,0.692338889,0.7388,0.7873,0.822654804,0.822654804,0.822654804,0.822654804,0.858009607,0.872151528,0.874939627,0.87747782,0.878565114,0.878844837,0.884371952,0.884371952,0.884371952,0.884371952,0.893215672,0.902147828
138,Ghana,0.503244444,0.456972222,0.456972222,0.456972222,0.456972222,0.4107,0.432522222,0.446044445,0.446044445,0.446044445,0.446044445,0.459566667,0.476535556,0.496282222,0.516028889,0.521886667,0.534688889,0.544411111,0.552744444,0.552744444,0.552744444,0.558271888,0.563854607
29,Greece,0.59629,0.616454445,0.616454445,0.616454445,0.616454445,0.636618889,0.680084444,0.736867679,0.736867679,0.736867679,0.736867679,0.793650913,0.802566232,0.792037106,0.793609492,0.795299021,0.796988551,0.796988551,0.796988551,0.796988551,0.796988551,0.804958437,0.813008021
79,Grenada,,,,,,,,,,,,,,,,,0.723975689,0.723975689,0.723975689,0.723975689,0.723975689,0.731215446,0.7385276
125,Guatemala,0.290107937,0.304164858,0.304164858,0.304164858,0.304164858,0.318221778,0.365338751,0.382008532,0.382008532,0.382008532,0.382008532,0.398678312,0.40940569,0.428299538,0.439415609,0.450531679,0.461647749,0.472763819,0.483879889,0.483879889,0.483879889,0.488718688,0.493605875
179,Guinea,,,,,,,,0.252778067,0.252778067,0.252778067,0.252778067,0.252778067,0.266666956,0.277778067,0.280555844,0.280555844,0.2861114,0.291666956,0.294444733,0.294444733,0.294444733,0.29738918,0.300363072
177,Guinea-Bissau,,,,,,,,0.314222222,0.314222222,0.314222222,0.314222222,0.314222222,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.328586666,0.331872533
121,Guyana,0.512054889,0.521705861,0.521705861,0.521705861,0.521705861,0.531356833,0.553425444,0.570368278,0.570368278,0.570368278,0.570368278,0.587311111,0.580902222,0.574493333,0.575028889,0.572786667,0.5761,0.581655556,0.581655556,0.581655556,0.581655556,0.587472112,0.593346833
168,Haiti,0.28491625,0.296056615,0.296056615,0.296056615,0.296056615,0.307196979,0.331144374,0.343201405,0.343201405,0.343201405,0.343201405,0.355258436,0.359054582,0.362850728,0.366646874,0.371331111,0.374277778,0.374277778,0.374277778,0.374277778,0.374277778,0.378020556,0.381800761
129,Honduras,0.354499922,0.368559992,0.368559992,0.368559992,0.368559992,0.382620062,0.419294478,0.438666997,0.438666997,0.438666997,0.438666997,0.458039516,0.465750876,0.473462235,0.483152987,0.492380775,0.501608564,0.506669686,0.504963149,0.504963149,0.504963149,0.51001278,0.515112908
15,Hong Kong,0.626105333,0.632727,0.632727,0.632727,0.632727,0.639348667,0.647792,0.665368222,0.665368222,0.665368222,0.665368222,0.682944444,0.689828889,0.71338,0.748042222,0.757704444,0.759033333,0.761811111,0.767366667,0.767366667,0.767366667,0.775040334,0.782790737
43,Hungary,0.596666667,0.648561112,0.648561112,0.648561112,0.648561112,0.700455556,0.754902628,0.773792831,0.773792831,0.773792831,0.773792831,0.792683034,0.796791848,0.798122883,0.799453919,0.800784955,0.807671546,0.804893768,0.804893768,0.804893768,0.804893768,0.812942706,0.821072133
13,Iceland,0.673211111,0.702833334,0.702833334,0.702833334,0.702833334,0.732455556,0.785633333,0.807466667,0.807466667,0.807466667,0.807466667,0.8293,0.832813333,0.836326667,0.83984,0.843353333,0.846866667,0.846866667,0.846866667,0.846866667,0.846866667,0.855335334,0.863888687
135,India,0.31067037,0.32507963,0.32507963,0.32507963,0.32507963,0.339488889,0.355377778,0.382166667,0.382166667,0.382166667,0.382166667,0.408955556,0.419614444,0.430273333,0.441626667,0.444646667,0.456,0.472666667,0.472666667,0.472666667,0.472666667,0.477393334,0.482167267
108,Indonesia,0.392866667,0.408533334,0.408533334,0.408533334,0.408533334,0.4242,0.521346532,0.540332073,0.540332073,0.540332073,0.540332073,0.559317614,0.564134052,0.565429661,0.566892661,0.587970061,0.594164162,0.603136041,0.603136041,0.603136041,0.603136041,0.609167401,0.615259075
